amt;themen_codes;themen;titel;beschreibung;formate;aktualisiert;url;slug;amt_id
Stadtplanungsamt, Landeshauptstadt Wiesbaden;GOVE, REGI;Regierung und öffentlicher Sektor / Regionen und Städte;Flächennutzungsplan in Wiesbaden - 2010;Flächennutzungsplan 2010 von Wiesbaden. Weitere Informationen unter https://www.wiesbaden.de/leben-in-wiesbaden/wohnen-bauen/stadtentwicklung/Flaechennutzungsplan;GML, HTML;2003-11-15;https://opendata.cloud.wiesbaden.de/app/data-catalog/flaechennutzungsplan-in-wiesbaden;flaechennutzungsplan-in-wiesbaden;61_stadtplanungsamt_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;GOVE, REGI;Regierung und öffentlicher Sektor / Regionen und Städte;Wahlberechtigte zum Ausländerbeirat nach Alter und Geschlecht in Wiesbaden - 2026;Bestandteil des Strukturdatenhefts zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden. Wahlberechtigte zum Ausländerbeirat nach Alter und Geschlecht. Quelle: Melderegister. Weitere Informationen unter https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/wahlanalysen.;CSV;2026-02-19;https://opendata.cloud.wiesbaden.de/app/data-catalog/1af2bb3f-6571-4b48-bfd4-c589616a0c09;1af2bb3f-6571-4b48-bfd4-c589616a0c09;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;GOVE, REGI;Regierung und öffentlicher Sektor / Regionen und Städte;Wahlergebnisse Ortsbeiratswahl nach Ortsbezirken in Wiesbaden - 2021;Wahlergebnisse der Ortsbeiratswahl nach Ortsbezirken in Wiesbaden (Kommunalwahl 2021). Quelle: Votemanager, Wählerverzeichnis. Weitere Informationen unter https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/wahlanalysen.;CSV;2026-02-19;https://opendata.cloud.wiesbaden.de/app/data-catalog/4716bb34-3b74-4e31-bc93-4df1eccc4bf8;4716bb34-3b74-4e31-bc93-4df1eccc4bf8;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;GOVE, REGI;Regierung und öffentlicher Sektor / Regionen und Städte;Wohndauer der Wahlberechtigten zum Ausländerbeirat in Wiesbaden - 2021 und 2026;Bestandteil des Strukturdatenhefts zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden. Wohndauer der Wahlberechtigten zum Ausländerbeirat (Vergleich 2021 und 2026). Quelle: Melderegister. Weitere Informationen unter https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/wahlanalysen.;CSV;2026-02-19;https://opendata.cloud.wiesbaden.de/app/data-catalog/5bf37711-90f0-416a-b99f-c1e367eeb886;5bf37711-90f0-416a-b99f-c1e367eeb886;12_statistik_stadtforschung_lhw
Mobilithek;GOVE, REGI, TRAN;Regierung und öffentlicher Sektor / Regionen und Städte / Verkehr;Lkw-Vorrangnetz Region Frankfurt RheinMain;Ein mit den Kommunen in der Region Frankfurt RheinMain abgestimmtes Netz an Lkw-Vorrangrouten unterschiedlicher Erschließungskategorien, referenziert auf Netzabschnitte der OpenStreetMap. Die Daten können zur Umsetzung einer umfeldverträglichen Lkw-Navigation in der Region Frankfurt RheinMain genutzt werden. Erfassung, Pflege und Publikation der Daten erfolgt im Rahmen des vom BMVI geförderten Projektes LKW-Lotse 2.0 (FKZ 16DKV42023);BIN;2023-02-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/551813029077901312;551813029077901312;mobilithek
Mobilithek;GOVE, TRAN, REGI;Regierung und öffentlicher Sektor / Verkehr / Regionen und Städte;Lkw-relevante Beschilderung Region Frankfurt RheinMain (Schilderstandorte, SHAPE);Standorte und Ausprägung der für Lkw relevanten StVO-Beschilderungen. Erfassung, Pflege und Publikation der Daten erfolgt im Rahmen des vom BMDV geförderten Projektes Lkw-Lotse 2.0 (FKZ 16DKV42023);BIN;2025-02-28;https://opendata.cloud.wiesbaden.de/app/data-catalog/551817835771256832;551817835771256832;mobilithek
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Bautätigkeit in Wiesbaden nach Ortsbezirken – 2012 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Wohngebäude sind Gebäude, die mindestens zur Hälfte (gemessen an der Gesamtnutzfläche) Wohnzwecken dienen. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Hessisches Statistisches Landesamt Spaltenübersicht: - Wohnungen Insgesamt - Fertiggestellte Wohnungen - Fertiggestellte Wohngebäude - Zu- / Abgang von Wohnungen - Jahr - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/12a473a9-c89c-4811-ab6a-6f497cc0de4b;12a473a9-c89c-4811-ab6a-6f497cc0de4b;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Bodenrichtwerte in Euro je qm in Wiesbaden nach Ortsbezirken – 2001 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Der Bodenrichtwert (§ 196 Abs.1 Baugesetzbuch) ist der durchschnittliche Lagewert des Bodens für eine Mehrheit von Grundstücken innerhalb eines abgegrenzten Gebiets („Bodenrichtwertzone“), die nach ihren Grundstücksmerkmalen weitgehend übereinstimmen und für die im Wesentlichen gleiche allgemeine Wertverhältnisse vorliegen. Die Bodenrichtwerte werden alle zwei Jahre vom Gutachterausschuss für Immobilienwerte für den Bereich der Landeshauptstadt Wiesbaden ermittelt. Der Bodenrichtwert ist bezogen auf den Quadratmeter Grundstücksfläche und gilt als Maß für den Bodenwert eines Grundstücks, hat aber keine bindende Wirkung. Dargestellt wird jeweils der Median als Durchschnitt der Bodenrichtwerte aller Gebäude in der Gesamtstadt bzw. im Ortsbezirk. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Gutachterausschuss für Immobilienwerte für den Bereich der Stadt Wiesbaden Spaltenübersicht: - Bodenrichtwerte - Jahr - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/19e989a0-20b8-47b2-9f4e-a932cd2b2fd6;19e989a0-20b8-47b2-9f4e-a932cd2b2fd6;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Fertiggestellte Neubauwohnungen in Wiesbaden nach Ortsbezirken – 2020 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Baugenehmigungen, Baufertigstellungen und Bauabgänge sind Erhebungsgegenstand der Hochbaustatistik. Erfasst werden alle genehmigungs-, zustimmungs- oder anzeigepflichtigen Baumaßnahmen, bei denen Wohnraum oder sonstiger Nutzraum geschaffen, verändert oder der Nutzung (z.B. durch Abbruch) entzogen wird. Die Statistik der Baugenehmigungen gibt Aufschluss über das Ausmaß der geplanten Baumaßnahmen und die voraussichtliche Entwicklung der Bauwirtschaft. Die Baufertigstellungen werden im gleichen Umfang wie die Baugenehmigungen erfasst. Ebenso wird der Abgang an Gebäuden, Wohnungen und Wohnräumen durch Abbruch bzw. Nutzungsänderung registriert. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Hessisches Statistisches Landesamt Spaltenübersicht: - Jahr - Fertigstellungen im Neubau - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/6c8f5481-cf47-4897-893d-fbc1458e5d98;6c8f5481-cf47-4897-893d-fbc1458e5d98;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Genehmigte Neubauwohnungen Wiesbaden nach Ortsbezirken– 2012 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Hessisches Statistisches Landesamt Spaltenübersicht: - Wohnungen Insgesamt - Jahr - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/28451913-0e9b-42d1-8716-d6e0f37cb132;28451913-0e9b-42d1-8716-d6e0f37cb132;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Haushalte nach Art der Wohnungsnutzung in Wiesbaden nach Ortsbezirken– 2006 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Eigentümerquote ist der Anteil der Haushalte, die in selbstgenutztem Wohneigentum leben. Der Besitz von vermieteten Wohnimmobilien wird nicht abgebildet. - Datenquelle der Angebotsmieten ist das Anzeigengeschehen des Internetportals Immobilienscout24. Bei den Anzeigen handelt es sich um Angebotsmieten bei denen man sicher davon ausgehen kann, dass sie über den Bestandsmieten liegen. Es ist davon auszugehen, dass Immobilienscout24 ca. 35 bis 40 % des Mietwohnungsmarktes abdeckt. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Hessisches Statistisches Landesamt Spaltenübersicht: - Haushalte insgesamt - Besitzerhaushalte - Eigentümerquote - Mieterhaushalte - Mieterquote - Jahr - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/9dbb01be-f635-49d8-bc96-4f824293c304;9dbb01be-f635-49d8-bc96-4f824293c304;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Ortsbezirke in Wiesbaden;Liste der Ortsbezirke in Wiesbaden. In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt: Das Gebiet Wiesbaden-Alt wird dabei in sechs Ortsbezirke unterteilt: Mitte, Nordost, Südost, Rheingauviertel/Hollerborn, Klarenthal sowie Westend/Bleichstraße. Die übrigen 20 Ortsbezirke entsprechen weitgehend den Gemeinden, die 1926, 1928 und 1977 nach Wiesbaden eingemeindet bzw. 1945 Wiesbaden zugeordnet wurden. Für jeden Ortsbezirk wird ein Ortsbeirat gebildet, dessen Aufgaben in § 82 der Hessischen Gemeindeordnung festgelegt sind und der gleichzeitig mit der Stadtverordnetenversammlung gewählt wird. Eine Sonderstellung bilden die drei „AKK-Vororte“ Amöneburg, Kastel und Kostheim, die zwischen dem 1. April 1908 bzw. 1. Januar 1913 und dem 10. August 1945 zu Mainz gehörten und nach Kriegsende Wiesbaden zugeordnet wurden. Die Energieversorgung und Abfallentsorgung dieser Ortsbezirke wird zumindest zum großen Teil noch von der Stadt Mainz aus vorgenommen. Für dieses Gebiet wird auch heute noch ein eigener Haushalt erstellt. Daten für jeden einzelnen der 26 Wiesbadener Ortsbezirke finden sich auch in den „Stadtteilprofilen“, die jährlich vom Amt für Statistik und Stadtforschung herausgegeben werden unter https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/stadtteilprofile.;CSV;2026-01-01;https://opendata.cloud.wiesbaden.de/app/data-catalog/42f8e06f-3c5f-4d6d-88bd-3e39f64cbcad;42f8e06f-3c5f-4d6d-88bd-3e39f64cbcad;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Sozialwohnungen in Wiesbaden nach Ortsbezirken – 2014 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Amt für Soziale Arbeit Spaltenübersicht: - Sozialwohnungen - Jahr - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/5b6f0fdf-e4a2-4b60-a9a7-fb69696193a3;5b6f0fdf-e4a2-4b60-a9a7-fb69696193a3;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Wohnungen nach Größe in Wiesbaden nach Ortsbezirken – 2011 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Räume sind Wohn- und Schlafräume mit mindestens 6 m² Wohnfläche sowie Küchen (ohne Rücksicht auf die Größe). Nicht dazu gehören Bäder, Toiletten, Flure und Abstellräume. So zählt beispielsweise eine Wohnung mit zwei Zimmern, Küche und Bad im Rahmen der Bautätigkeitsstatistik als Wohnung mit drei Räumen. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Hessisches Statistisches Landesamt Spaltenübersicht: - Wohnungen insgesamt - 1 und 2 Räume - 3 Räume - 4 Räume - 5 und mehr Räume - Ø Wohnfläche je Wohnung (m²) - Ø Wohnfläche je Person (m²) - Jahr - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/bec15291-7d90-45a2-bf2d-036f56909638;bec15291-7d90-45a2-bf2d-036f56909638;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Wohnungs- und Wohngebäudestruktur nach Ortsbezirken in Wiesbaden – 2011 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Hessisches Statistisches Landesamt Spaltenübersicht: - Wohnungen - Insgesamt - 1-2 Wohnungen - 3+ Wohnungen - Jahr - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/85ccdc2e-c529-4a88-89c2-0e47fbff59bc;85ccdc2e-c529-4a88-89c2-0e47fbff59bc;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Wohnungsbestand nach Ortsbezirken in Wiesbaden – 2020 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Hessisches Statistisches Landesamt Spaltenübersicht: - Jahr - Wohnungsbestand - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/ee16ada3-7fa2-46ae-9fb1-75d1785b1ccd;ee16ada3-7fa2-46ae-9fb1-75d1785b1ccd;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI;Regionen und Städte;Öffentlich geförderter Wohnungsbau und Mietpreis in Wiesbaden nach Ortsbezirken – 2014 bis 2023;"Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Ortsbezirke'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Datenquelle der Angebotsmieten ist das Anzeigengeschehen des Internetportals Immobilienscout24. Bei den Anzeigen handelt es sich um Angebotsmieten bei denen man sicher davon ausgehen kann, dass sie über den Bestandsmieten liegen. Es ist davon auszugehen, dass Immobilienscout24 ca. 35 bis 40 % des Mietwohnungsmarktes abdeckt. - In der Hauptsatzung der Landeshauptstadt Wiesbaden vom 24. März 1969 wird in § 3 die Einteilung der Stadt in – aktuell 26 – ORTSBEZIRKE festgelegt. In einigen Statistiken liegen nicht für alle Beobachtungen Angaben zum Ortsbezirk vor, so dass sich die Werte für die 26 Ortsbezirke nicht zum gesamtstädtischen Wert aufaddieren. Quelle: Immobilienscout24; Amt für Soziale Arbeit Spaltenübersicht: - Sozialwohnungen - Anzahl der angebotenen Mietwohnungen - Angebotsmieten - Jahr - ortsbezirk_id - ortsbezirk_name Weitere Informationen und Graphiken sind zu finden im Kapitel 'Ortsbezirke' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.";CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/f6bed372-9fe2-476c-9a04-9c5d63c3f061;f6bed372-9fe2-476c-9a04-9c5d63c3f061;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI, ECON;Regionen und Städte / Wirtschaft und Finanzen;Kaufkraft und Arbeitsmarkt nach Ortsbezirken in Wiesbaden - Dezember 2025;Bestandteil des Strukturdatenhefts zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden. Kennzahlen zu Kaufkraft und Arbeitsmarkt nach Ortsbezirken. Quellen: IHF Köln, Bundesagentur für Arbeit, Melderegister, Haushaltsgenerierung. Weitere Informationen unter https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/wahlanalysen.;CSV;2026-02-19;https://opendata.cloud.wiesbaden.de/app/data-catalog/1d2776bc-c7c6-48c9-a75a-6d7043bda27e;1d2776bc-c7c6-48c9-a75a-6d7043bda27e;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI, GOVE;Regionen und Städte / Regierung und öffentlicher Sektor;Altersgruppen der Wahlberechtigten zum Ausländerbeirat nach Ortsbezirken in Wiesbaden - 2026;Bestandteil des Strukturdatenhefts zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden. Wahlberechtigte zum Ausländerbeirat nach Altersgruppen und Ortsbezirken. Quelle: Melderegister. Weitere Informationen unter https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/wahlanalysen.;CSV;2026-02-19;https://opendata.cloud.wiesbaden.de/app/data-catalog/bf58b217-8143-4869-9c30-3a2bd0bed36d;bf58b217-8143-4869-9c30-3a2bd0bed36d;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI, GOVE;Regionen und Städte / Regierung und öffentlicher Sektor;Durchschnittsalter und Frauenanteil der Kandidierenden und Wahlberechtigten zu den Ortsbeiratswahlen nach Ortsbezirken in Wiesbaden - 2026;Bestandteil des Strukturdatenhefts zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden. Durchschnittsalter und Frauenanteil von Kandidierenden und Wahlberechtigten nach Ortsbezirk (Ortsbeiratswahlen). Quelle: Melderegister. Weitere Informationen unter https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/wahlanalysen.;CSV;2026-02-19;https://opendata.cloud.wiesbaden.de/app/data-catalog/8b3edd85-7aaf-4a99-bffa-acd4e8db11f4;8b3edd85-7aaf-4a99-bffa-acd4e8db11f4;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI, SOCI;Regionen und Städte / Bevölkerung und Gesellschaft;Angebotsmieten in Wiesbaden – 2007 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bauen und Wohnen'. Quelle: Immobilienscout24 Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Datenquelle der Angebotsmieten ist das Anzeigengeschehen des Internetportals Immobilienscout24. Bei den Anzeigen handelt es sich um Angebotsmieten bei denen man sicher davon ausgehen kann, dass sie über den Bestandsmieten liegen. Es ist davon auszugehen, dass Immobilienscout24 ca. 35 bis 40 % des Mietwohnungsmarktes abdeckt. Spaltenübersicht: - Jahr - Anzahl der angebotenen Mietwohnungen - Durchschnittsmiete (Median) in Euro je qm - Durchschnittsmiete (Median) in Euro (0-40 qm) - Durchschnittsmiete (Median) in Euro (40-60 qm) - Durchschnittsmiete (Median) in Euro (60-80 qm) - Durchschnittsmiete (Median) in Euro (80-100 qm) - Durchschnittsmiete (Median) in Euro (100+ qm) - Durchschnittsmiete (Median) in Euro (1-1.5 Zimmer) - Durchschnittsmiete (Median) in Euro (2-2.5 Zimmer) - Durchschnittsmiete (Median) in Euro (3-3.5 Zimmer) - Durchschnittsmiete (Median) in Euro (4-4.5 Zimmer) - Durchschnittsmiete (Median) in Euro (5+ Zimmer) - Durchschnittsmiete (Median) in Euro bei Erstbezug - Durchschnittsmiete (Median) in Euro Renoviert - Durchschnittsmiete (Median) in Euro Gepflegt - Durchschnittsmiete (Median) in Euro Sonstige Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bauen und Wohnen' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/b89b218f-5e89-4417-ba4c-67702ed0336f;b89b218f-5e89-4417-ba4c-67702ed0336f;12_statistik_stadtforschung_lhw
